Date,Job Number,Job Name,Designer,Checker,Deck Tons,Total Tons,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,BR Tons
4/4/2014,4313-0060,ANAHEIM CONCOURSE PHASE 1,ALS,DLM,0,94.82769799,0,0,86.59361768,0,0,0,0,0,8.234080315
4/4/2014,4313-0060,ANAHEIM CONCOURSE PHASE 1,ALS,MM,0,34.50323644,0,0,34.50323644,0,0,0,0,0,0
4/4/2014,6813-0123,ROBERTSON SUPPLY ,CDA,DLM,0,21.48442489,0,0,14.96725273,0,0,4.335948467,0,0,2.181223691
4/4/2014,9113-0024,KONAMI EXPANSION,MM,DLM,0,52.24486169,0,2.793359995,7.942621022,41.50888067,0,0,0,0,0
4/4/2016,3115-0201A1,SPORTSMANS WAREHOUSE,MM,RD,0.590457022,0,0,0,0,0,0,0,0,0,0
4/4/2016,4315-0323,TVH,RD,BCA,0.283333331,0,0,0,0,0,0,0,0,0,0
4/4/2016,4815-0064,"PETCO PAD 15								",CJT,MJJ,0,17.04112359,0,15.22770455,0,0,0,0,0,0,1.813419037
4/4/2016,5816-0021,ROOSEVELT ELEMENTARY SCHOOL,CJT,HZ,0,4.683270454,0,4.683270454,0,0,0,0,0,0,0
4/4/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,DLM,0,66.40738815,0,0,0,0,0,66.40738815,0,0,0
4/5/2012,4611-0115,BELCAMPO MEATS,DLM,DLM,0,1.187161684,0,1.187161684,0,0,0,0,0,0,0
4/5/2012,4611-0115,BELCAMPO MEATS,DLM,RED,0,15.82267821,0,4.143947244,0,0,0,11.67873096,0,0,0
4/5/2012,4812-0008,BUS WASH ADDITION,TRE,TRE,0,1.144161209,0,0.939312816,0,0,0,0,0,0,0.204848394
4/5/2012,8011-1122,DAYSTAR ASSEMBLY,DLM,TRE,0,1.373218875,0,0,0,0,0,0,0,0,1.373218875
4/5/2013,4612-0137,SYSCO FACILITY EXPANSION,AJS,ALS,0,23.06872025,0,6.092968315,9.481377602,0,0,7.494374335,0,0,0
4/5/2013,5113-0076,SPORTSMAN'S BUNKER,SM,DLM,0,0.171970546,0,0,0,0,0,0.171970546,0,0,0
4/5/2013,5812-0119,MARINE CORPS RESERVE CENTER,ALS,RED,0,1.601659536,1.601659536,0,0,0,0,0,0,0,0
4/5/2013,5812-0173,UNIBANK HEADQUARTERS,ALS,DLM,0,22.68685792,0.161918625,0.350162104,20.96294725,0,0,0,0,0,1.211829938
4/5/2016,4315-0150D,MEREDITH BLDGS. 2&3,RED,ALS,0,1.285862088,0,0,1.285862088,0,0,0,0,0,0
4/5/2016,5114-0120R,RICHFIELD HIGH SCHOOL,MJJ,DLM,0,0.155632406,0,0.155632406,0,0,0,0,0,0,0
4/5/2016,6315-0284,LINS GRAND BUFFET  15-B-19884-0406K,RD,MM,0.668523848,0,0,0,0,0,0,0,0,0,0
4/5/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,SM,0,108.4563818,0,0,108.4563818,0,0,0,0,0,0
4/5/2016,KN15-0009,SMITHS #706-00207 ***VRD***,RED,SM,0,21.78925657,0,21.78925657,0,0,0,0,0,0,0
4/5/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,RD,MM,194.446021,0,0,0,0,0,0,0,0,0,0
4/5/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,37.47994697,0,0,0,0,0,28.9455291,8.534417868,0,0
4/6/2015,4314-0153,REDLANDS LOGISTICS CENTER,DLM,SM,0,158.0360665,0,0,0,0,0,0,158.0360665,0,0
4/6/2015,5814-0257R1,NORTHSHORE HS BLDG. C,BCA,BCA,0,0.008766,0,0,0,0,0,0,0,0,0.008766
4/6/2016,3116-0054,GONSTEAD CHIROPRACTIC CLINIC ,RD,BCA,0.084375001,0,0,0,0,0,0,0,0,0,0
4/6/2016,4315-0334,ACHIEVA RUBBER CORP TIRE INSTALL **WN**,SM,HZ,0,9.5916449,0,7.179268837,0,0,0,1.975091875,0,0,0.437284188
4/6/2016,5115-0286,"TERRACE AT TRAVERSE MOUNTAIN C2, F, G",SM,MM,0,5.02226159,0.066418201,3.52132228,0,0,0,1.09498632,0,0,0.339534789
4/6/2016,5615-0094,PROJECT BUS,ALS,HZ,0,0.641088009,0,0,0,0,0,0,0,0,0.641088009
4/6/2016,5616-0021,GOODWILL INDUSTRIES SALEM ***WN & PTS***,HZ,DLM,0,6.224279881,0,0,0,0,0,6.224279881,0,0,0
4/6/2016,6116-0026,RED ROCKS COMMUNTIY COLLEGE ,RD,MM,20.89560795,0,0,0,0,0,0,0,0,0,0
4/6/2016,6116-0042,RIGDEN FARM BLDG D,RD,MM,8.213832855,0,0,0,0,0,0,0,0,0,0
4/6/2016,6116-0070,GRAND JUNCTION SKILLED NURSING ,MM,MM,0.226041675,0,0,0,0,0,0,0,0,0,0
4/6/2016,6314-0334,SILVER OAK CELLARS   14-B-60726 PH #3,RD,RD,0,0.257459283,0,0,0,0,0,0,0,0,0.257459283
4/6/2016,6314-0334,SILVER OAK CELLARS   14-B-60726 PH #3,RD,SM,0,6.958164483,2.270863861,4.687300622,0,0,0,0,0,0,0
4/6/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,SM,0,11.83930355,0,0,11.83930355,0,0,0,0,0,0
4/6/2016,KM15-0008,KING SOOPER #620-00125,RD,MM,100.4881563,0,0,0,0,0,0,0,0,0,0
4/6/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,43.06272414,0,0,0,0,0,37.19983354,5.862890601,0,0
4/7/2014,4613-0159,"THE CROSSINGS AT 800 BLDG 1,2,3 ",ALS,DLM,0,21.99665225,0,0,0,0,0,18.41504335,3.581608891,0,0
4/7/2014,9114-0006,MARMAXX DISTRIBUTION CENTER EXPANSION,MM,SM,0,25.01784956,0,10.61636257,0,0,0,14.40148699,0,0,0
4/7/2015,4314-0082,75 DOPPLER,ALS,DLM,0,0.61102283,0,0,0,0,0,0.61102283,0,0,0
4/7/2015,4314-0082,75 DOPPLER,ALS,SNL,0,14.60313244,0,4.0711031,2.81940788,5.110887647,0,0,0,0,2.601733811
4/7/2015,4314-0153,REDLANDS LOGISTICS CENTER,SM,DLM,0,16.21219635,0,0,0,0,0,0,0,0,16.21219635
4/7/2015,5614-0096,HOWARD ELEMENTARY SCHOOL,DLM,MM,0,0.193360895,0,0.193360895,0,0,0,0,0,0,0
4/7/2016,4615-0201,US COLD STORAGE PHASE 1-REFRIG DIST CTR,DLM,MJJ,0,0.466746151,0,0,0,0.466746151,0,0,0,0,0
4/7/2016,5616-0021,GOODWILL INDUSTRIES SALEM ***WN & PTS***,HZ,DLM,0,30.0293516,0,0.445849024,25.77616973,2.30769515,0,0.396032602,0,0,1.103605095
4/7/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,SM,0,15.70093727,0,0,15.1963529,0.504584372,0,0,0,0,0
4/7/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,65.15396982,0,65.15396982,0,0,0,0,0,0,0
4/8/2014,4613-0159,"THE CROSSINGS AT 800 BLDG 1,2,3 ",ALS,DLM,0,58.18931347,0,0,0,0,0,54.41905099,3.77026248,0,0
4/8/2014,6813-0125,MEDICAL OFFICE,CDA,DLM,0,7.373233346,0.390892832,4.726030767,0,0,0,0,0,0,2.256309748
4/8/2014,9114-0006,MARMAXX DISTRIBUTION CENTER EXPANSION,MM,SM,0,94.78981143,0,17.38305616,0,72.07964993,0,0,0,0,5.327105343
4/8/2015,4314-0088,CAR PROS KIA BUDGET,ALS,RED,0,1.110759616,1.110759616,0,0,0,0,0,0,0,0
4/8/2015,4314-0153,REDLANDS LOGISTICS CENTER,DLM,SM,0,195.9873001,0,0,193.8883293,1.664003849,0,0,0,0,0.434967011
4/8/2015,4615-0001,MOUNTAIN VIEW MOB SHELL- 412 NEL CAMINO,SNL,ALS,0,7.848636605,0,3.066434801,0,0,0,3.577220201,0,0,1.204981603
4/8/2015,5615-0011,VISTA PROPERTIES CASCADIA INDUSTRIAL PK,ALS,ALS,0,28.42249763,0,0,25.0318985,0,0,0,0,0,3.390599132
4/8/2015,6315-0030,PRICE/ RILKE 14-B-75747,ALS,RED,0,21.51544422,0,20.27730925,0,0,0,0,0,0,1.238134965
4/8/2016,4316-0029,SIGMA TRIDENT ,MJJ,SM,0,13.30265188,0,0,0,0,0,13.30265188,0,0,0
4/8/2016,4616-0022,GAVIGAN RESIDENCE,MJJ,HZ,0,0.272380527,0,0,0,0.26317361,0,0,0,0,0.009206917
4/8/2016,4616-0022,GAVIGAN RESIDENCE,MJJ,MJJ,0,2.540358886,0,0,0.092136726,2.44822216,0,0,0,0,0
4/8/2016,4816-0015,MAVERIK #509,RD,MJJ,0,6.774181604,0,0,6.153584242,0,0,0,0,0,0.620597363
4/8/2016,5615-0062,FRANKLIN HIGH SCHOOL ADDITION  ,SM,MM,0,0.572709084,0,0.572709084,0,0,0,0,0,0,0
4/8/2016,5616-0003,ST. CHARLES MADRAS,JJH,JJH,0,12.34248351,2.167132348,6.90602845,0,0,0,0,0,0,3.269322714
4/8/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,DLM,0,0,0,0,0,0,0,0,0,0,0
4/8/2016,9115-0065,HENDERSON FREEWAY CROSSING **WN**,ALS,SM,0,12.3838653,0,0,1.722040266,1.356178135,0,0,0,0,9.305646896
4/8/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,RD,BCA,0.93877092,0,0,0,0,0,0,0,0,0,0
4/8/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,96.50064057,0.933975577,95.56666499,0,0,0,0,0,0,0
4/8/2016,WN15-0002,WALMART #1575  **BOWS**,RD,MM,0,0.0084487,0,0,0,0,0,0,0,0,0.0084487
4/9/2012,4611-0167,CA SEED & PLANT LAB,TRE,TRE,0,8.434723256,0,5.71257782,0,0,0,2.246187449,0,0,0.475957988
4/9/2012,5611-0061R1,TARGET,KWV,KWV,0,9.222649023,0,8.779234782,0,0,0,0,0,0,0.443414241
4/9/2012,6611-0014,EAST 5-6 ELEMENTARY,BAH,TRE,0,119.0158124,2.77752788,76.00129278,0.215102777,34.43435669,0,0,0,0,5.587532245
4/9/2013,4612-0137,SYSCO FACILITY EXPANSION,AJS,ALS,0,6.647942305,0,0,0,0,0,6.647942305,0,0,0
4/9/2013,4612-0161,SKYLARK FULFILLMENT CENTER,RED,DLM,0,130.607872,0,0,0,130.607872,0,0,0,0,0
4/9/2013,5813-0029,MSFT DC04,SM,DLM,0,56.02712512,0,51.59413397,0,0,0,0,0,0,4.432991147
4/9/2014,4613-0159,"THE CROSSINGS AT 800 BLDG 1,2,3 ",ALS,DLM,0,7.455297112,0,0,0,0,0,5.478303432,1.97699368,0,0
4/9/2014,5613-0078,PANG FLIGHT SIMULATOR BUILDING,CDA,DLM,0,2.996448297,0,2.8155725,0,0,0,0,0,0,0.180875797
4/9/2014,9113-0024,KONAMI EXPANSION,MM,DLM,0,17.2772671,0,0,0,0,0,0,0,0,17.2772671
4/9/2015,4314-0153,REDLANDS LOGISTICS CENTER,DLM,SM,0,146.2527378,0,0,0,0,0,0,146.2527378,0,0
4/9/2015,4314-0153,REDLANDS LOGISTICS CENTER,SM,DLM,0,7.682381928,0,0,0,0,0,0,0,0,7.682381928
4/9/2015,4814-0050,L J S PROPERTIES NEW MANUFACTURING ,DS,MM,0,5.975583553,0,0,0,0,0,5.975583553,0,0,0
4/9/2015,5115-0034,"ROCKY MOUNTAIN ATV PAYSON								",ALS,RED,0,36.11217892,0,21.55311978,0,0,0,14.55905914,0,0,0
4/9/2015,6314-0432,14-B-73732  FABRI-KAL,DS,DLM,0,71.1016456,0.323773652,70.77787195,0,0,0,0,0,0,0
4/9/2015,6315-0030,PRICE/ RILKE 14-B-75747,ALS,RED,0,0.103262336,0,0,0,0,0,0,0,0,0.103262336
4/10/2012,4611-0115,BELCAMPO MEATS,DLM,DLM,0,3.175293881,0,0,0.624192983,0,0,0,0,0,2.551100899
4/10/2012,4611-0115,BELCAMPO MEATS,DLM,RED,0,10.50654426,0,6.354425937,0,0,0,0,4.152118325,0,0
4/10/2013,4312-0165,CALIFORNIA BORDER PATROL,MM,DLM,0,45.08465194,0,0,26.51556717,18.56908476,0,0,0,0,0
4/10/2013,4612-0161,SKYLARK FULFILLMENT CENTER,RED,DLM,0,63.43367577,0,0,0,63.43367577,0,0,0,0,0
4/10/2014,4313-0060,ANAHEIM CONCOURSE PHASE 1,RED,DLM,0,87.67693049,0,0,87.67693049,0,0,0,0,0,0
4/10/2014,4314-0070,ROSS STORES- HOTEL PLATFORM,CDA,DLM,0,5.598491533,0.073692441,5.501362383,0,0,0,0,0,0.023436708,0
4/10/2014,4613-0159,"THE CROSSINGS AT 800 BLDG 1,2,3 ",ALS,DLM,0,38.56297517,0,4.877967894,30.75284225,0,0,0,0,0,2.932165027
4/10/2015,4315-0003,UPS ONTARIO EXP,RED,SNL,0,3.961036205,0,0,0,0,0,3.961036205,0,0,0
4/10/2015,4315-0032A1,THE CONTAINER STORE,SNL,SNL,0,0.057541616,0,0,0,0,0,0,0,0,0.057541616
4/10/2015,4814-0050,L J S PROPERTIES NEW MANUFACTURING ,DS,MM,0,2.278102197,0,0,0,0,0,0,1.544384599,0,0.733717598
4/10/2015,5115-0034,"ROCKY MOUNTAIN ATV PAYSON								",ALS,RED,0,36.96926546,0,22.5814085,0,0,0,14.38785696,0,0,0
4/10/2015,6314-0432,14-B-73732  FABRI-KAL,DS,DLM,0,10.15322256,0,0,0,0,0,0,0,0,10.15322256
4/10/2016,3815-0175,REED BEVERAGE ,BCA,BCA,49.20003414,0,0,0,0,0,0,0,0,0,0
4/10/2016,4316-0105,ENGINEERED PRODUCTS FRITO LAY,BCA,BCA,2.544382572,0,0,0,0,0,0,0,0,0,0
4/10/2016,6315-0309,QUICK PRICE 15-B-19518,BCA,BCA,1.099212527,0,0,0,0,0,0,0,0,0,0
4/10/2016,6615-0060,CAPACITY ELEMENTARY ,CJT,BCA,75.81141927,0,0,0,0,0,0,0,0,0,0
4/11/2012,5112-0037,MILFORD AMBULANCE GARAGE,TRE,TRE,0,3.762932766,0,0,3.348206043,0,0,0,0,0,0.414726723
4/11/2013,4612-0050,MOUNTAIN VIEW TECHNOLOGY CENTER,DLM,DLM,0,0.037217878,0,0.037217878,0,0,0,0,0,0,0
4/11/2013,4612-0137,SYSCO FACILITY EXPANSION,AJS,DLM,0,0,0,0,0,0,0,0,0,0,0
4/11/2013,4612-0137,SYSCO FACILITY EXPANSION,ALS,ALS,0,1.049387932,0,0,0,0,0,0,0,0,1.049387932
4/11/2013,4612-0137,SYSCO FACILITY EXPANSION,ALS,DLM,0,11.92542285,0,10.10233402,0,0,0,0,0,0,1.823088825
4/11/2013,5812-0179,DAVIS HS REBID,DLM,DLM,0,0.028783416,0,0,0,0,0,0,0,0,0.028783416
4/11/2013,5813-0038,GRAND RIDGE PLAZA BLCKS 17A 17B & 18,DLM,SM,0,26.68464148,0,0,0,0,0,26.68464148,0,0,0
4/11/2014,KN14-0001,SMITHS #706-00279,ALS,DLM,0,68.32542658,0,0,0,0,0,31.76397896,36.56144762,0,0
4/11/2016,4316-0015,GLOBAL ACCESS LOGISTICS CTR. BLDG 13,RED,DLM,0,294.9741149,0,0,115.6044102,0,0,179.3697047,0,0,0
4/11/2016,5114-0120R,RICHFIELD HIGH SCHOOL,DLM,MJJ,0,0.199588493,0,0,0.199588493,0,0,0,0,0,0
4/11/2016,6116-0004,GREAT WOLF LODGE,RD,BCA,8.135659218,0,0,0,0,0,0,0,0,0,0
4/11/2016,9115-0053,FRITO LAY ADDITION,MJJ,RD,0,30.1289053,0,27.39517403,0,0,0,0,0,0,2.733731274
4/11/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,ALS,HZ,0,97.38275218,0,0,0,0,0,48.3682735,49.01447868,0,0
4/11/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,16.07790828,0,0,0,0,0,0,0,0,16.07790828
4/12/2012,4611-0147,CLOVIS COMMUNITY MEDICAL CENTER,BAH,DLM,0,20.32995021,0,17.54202235,0,0,0,0,0,0,2.787927866
4/12/2012,4812-0010,PATAGONIA 63898,RED,TRE,0,6.770336114,0,6.25229001,0,0,0,0,0,0,0.518046103
4/12/2012,6312-0018,"DISNEYLAND ""SHOW OVERHAUL""  B-70403-I-L",BAH,DLM,0,23.95935573,0.844268013,22.05995454,0,0,0,0,0,0,1.055133179
4/12/2013,4312-0164,4041 BRUNDAGE LN WAREHOUSE,MM,DLM,0,7.81137906,0,0,7.610521793,0,0,0,0,0,0.200857267
4/12/2013,5812-0119,MARINE CORPS RESERVE CENTER,ALS,RED,0,5.192224045,0,4.773746297,0,0,0,0,0,0.418477749,0
4/12/2013,5813-0038,GRAND RIDGE PLAZA BLCKS 17A 17B & 18,AJS,DLM,0,41.36913797,0,41.36913797,0,0,0,0,0,0,0
4/12/2016,3115-0150A,MOUNTAIN VIEW ELEMENTARY,MM,MM,1.004662156,0,0,0,0,0,0,0,0,0,0
4/12/2016,4315-0323A,TVH,RD,RD,0.124999993,0,0,0,0,0,0,0,0,0,0
4/12/2016,4316-0015,GLOBAL ACCESS LOGISTICS CTR. BLDG 13,RED,DLM,0,38.38263166,0,0,38.38263166,0,0,0,0,0,0
4/12/2016,6816-0033,MAVERIK BOISE ,RD,ALS,0,3.586384781,0,0,2.802014537,0,0,0,0,0,0.784370244
4/12/2016,KN15-0008,FRED MYERS #660-00694,MM,SM,0,184.363294,0,58.53229341,0,0,0.831924908,87.28421669,37.71485901,0,0
4/12/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,ALS,HZ,0,51.55015779,0,51.55015779,0,0,0,0,0,0,0
4/12/2016,KN16-0004,SMITHS #706-00093,CJT,MJJ,0,73.90826631,0,0,0,0,0,25.49447393,48.41379237,0,0
4/13/2012,4311-0012,F22 HANGER HICKAM AFB HI,RED,TRE,0,0.083201736,0,0,0.083201736,0,0,0,0,0,0
4/13/2012,5811-0123,SHORECREST H.S.,BAH,DLM,0,7.72233271,0,6.517226934,0,0,0,0,0,0,1.205105776
4/13/2012,5811-0123,SHORECREST H.S.,TRE,KWV,0,1.421952963,0,1.421952963,0,0,0,0,0,0,0
4/13/2012,6311-0254,STAPLES LINK; 12-2324 OE1/ C197428 ,TRE,TRE,0,23.97115859,0,21.88398361,0,0,0,0,0,0,2.087174982
4/13/2012,6812-0032,OLD NAVY ADDITION,RED,TRE,0,0.738207564,0.664443851,0,0,0,0,0,0,0,0.073763713
4/13/2015,4315-0003,UPS ONTARIO EXP,RED,DS,0,25.31475028,0,0.466259718,23.72715184,0,0,0,0,0,1.121338725
4/13/2015,4315-0032A1,THE CONTAINER STORE,SNL,SNL,0,0.028783333,0,0,0,0,0,0,0,0,0.028783333
4/13/2015,4814-0050,L J S PROPERTIES NEW MANUFACTURING ,DS,MM,0,0.194803208,0,0,0,0,0,0,0,0,0.194803208
4/13/2015,5115-0034,"ROCKY MOUNTAIN ATV PAYSON								",CJT,RED,0,37.24566674,0,22.71221375,0,0,0,14.53345299,0,0,0
4/13/2015,5815-0009,COMMONS STUDENT DINING REMODEL AND ADDIT,ALS,SNL,0,2.079085141,0,1.893529147,0,0,0,0,0,0,0.185555995
4/13/2015,9115-0012,DIOCESE OF LAS VEGAS ST. ANTHONY,SNL,RED,0,5.608561516,0,0,0,0,0,0,5.608561516,0,0
4/13/2016,0115-0343,TUCSON MEDICAL CENTER,CJT,BCA,3.006709173,0,0,0,0,0,0,0,0,0,0
4/13/2016,4316-0015,GLOBAL ACCESS LOGISTICS CTR. BLDG 13,RED,DLM,0,56.57414284,0,0,56.57414284,0,0,0,0,0,0
4/13/2016,5116-0155,BOMAN STOCK B 2016,CJT,BCA,22.85926819,0,0,0,0,0,0,0,0,0,0
4/13/2016,6315-0309,QUICK PRICE 15-B-19518,BCA,CJT,0,1.509641726,0,1.460393071,0,0,0,0,0,0,0.049248654
4/13/2016,KN15-0008,FRED MYERS #660-00694,SM,MM,0,15.53587669,0,15.53587669,0,0,0,0,0,0,0
4/13/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,ALS,HZ,0,45.9029696,0,30.15210721,14.89338496,0.857477427,0,0,0,0,0
4/13/2016,KN16-0004,SMITHS #706-00093,CJT,MJJ,0,12.40600146,0.785033762,1.206138611,0,0,0,0,0,0,10.41482908
4/13/2016,KN16-0004,SMITHS #706-00093,RD,BCA,17.80095391,0,0,0,0,0,0,0,0,0,0
4/13/2016,NN15-0016,HOBBY LOBBY *Calcs/B dek ext female leg*,BCA,BCA,0.033203125,0,0,0,0,0,0,0,0,0,0
4/13/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,11.84770536,0,11.84770536,0,0,0,0,0,0,0
4/14/2014,4613-0191,SKYLARK EXPANSION,SM,DLM,0,138.2125266,0,0,83.16291156,0,0,40.23543799,14.81417704,0,0
4/14/2015,5115-0003,"CABCO 5600 - BLDGS #2 & #5								",ALS,DLM,0,3.015639573,0,2.416562676,0,0,0,0,0,0,0.599076897
4/14/2015,5115-0003,"CABCO 5600 - BLDGS #2 & #5								",TRE,BCA,0,7.387934625,0,7.387934625,0,0,0,0,0,0,0
4/14/2016,6315-0191,SWITCH RENO 1 DATA CENTER FACILITY,BAC,GDV,0,0,0,0,0,0,0,0,0,0,0
4/14/2016,KN15-0008,FRED MYERS #660-00694,MM,SM,0,37.21470306,1.399917513,35.78951675,0,0,0,0,0,0.025268799,0
4/14/2016,KN15-0008,FRED MYERS #660-00694,RD,BCA,10.12252617,0,0,0,0,0,0,0,0,0,0
4/14/2016,KN15-0008,FRED MYERS #660-00694,SM,MM,0,33.61534622,0.817295551,22.45159368,0,0,0,0,0,0,10.34645699
4/14/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,ALS,HZ,0,41.150222,0.473095685,0,24.41584341,5.43245399,0,0,0,0,10.82882891
4/14/2016,KN16-0004,SMITHS #706-00093,CJT,MJJ,0,102.8828153,1.57979764,83.501912,13.8563358,3.944769859,0,0,0,0,0
4/14/2016,WN14-0006,WALMART #1879   **BOWS**,CJT,DLM,0,10.08407307,0,0,0,0,0,10.08407307,0,0,0
4/15/2013,4312-0165,CALIFORNIA BORDER PATROL,MM,DLM,0,3.051238045,0,0,0,0,0,0,0,0,3.051238045
4/15/2013,4612-0161,SKYLARK FULFILLMENT CENTER,RED,DLM,0,70.93577361,0,0,0,62.21645737,0,0,0,0,8.719316248
4/15/2013,5812-0119,MARINE CORPS RESERVE CENTER,ALS,DLM,0,5.873897463,0,3.285072953,0,0,0,0,0,0,2.588824511
4/15/2013,5812-0119,MARINE CORPS RESERVE CENTER,ALS,RED,0,16.24008073,0,15.63554908,0,0,0,0,0,0,0.604531646
4/15/2013,5813-0038,GRAND RIDGE PLAZA BLCKS 17A 17B & 18,AJS,DLM,0,8.553498417,0,0,0,0,0,0,0,0,8.553498417
4/15/2013,6812-0122,VILLAGE AT MERIDIAN TOWN SQUARE - BLDG F,SM,MM,0,26.87822828,0,0,0,0,0,22.48615536,4.392072916,0,0
4/15/2014,4313-0205,SHEA BLDG 4 EXPANSION,SM,DLM,0,12.34275728,0,0,0,0,0,12.34275728,0,0,0
4/15/2014,KN14-0001,SMITHS #706-00279,ALS,MM,0,97.70905352,0,0,81.09645462,16.6125989,0,0,0,0,0
4/15/2015,5314-0044,BUTTE-SILVER BOW WWTP PH 2 MBR UPGRADE,DLM,ALS,0,51.47321758,2.158065975,1.237847596,0,46.75270891,0,0,0,0,1.324595101
4/15/2015,5814-0269,EVERETT CHEVROLET,ALS,SM,0,22.69375071,2.222580433,8.106210798,8.899213791,0,0,0,0,0,3.465745687
4/15/2016,0115-0302,ORD070181 GIRL SCOUTS,CJT,BCA,26.13605806,0,0,0,0,0,0,0,0,0,0
4/15/2016,3115-0086,DEL NORTE ELEM ,CJT,BCA,111.5430869,0,0,0,0,0,0,0,0,0,0
4/15/2016,3816-0077,HOLIDAY INN EXPRESS,CJT,BCA,1.930106521,0,0,0,0,0,0,0,0,0,0
4/15/2016,4315-0092,MILCON PROJECT P-327 OPERATINAL TRAINING,ALS,BCA,0,14.49539444,1.787258629,9.985092968,0,0,0,0,0,0,2.723042846
4/15/2016,4316-0029,SIGMA TRIDENT ,MJJ,MJJ,0,1.488881111,0,0,0,0,0,0,0,0,1.488881111
4/15/2016,4316-0029,SIGMA TRIDENT ,MJJ,SM,0,30.16420311,0,16.7906189,12.12878424,0,0,1.244799972,0,0,0
4/15/2016,5314-0041,MANG C130 FUEL CELL CORROSION FACILITY ,CJT,ALS,0,2.146090248,0,1.899061561,0,0,0,0,0,0,0.247028687
4/15/2016,6116-0050,JOHNSTOWN PLAZA BLDGS,CJT,BCA,45.94546509,0,0,0,0,0,0,0,0,0,0
4/15/2016,KN15-0008,FRED MYERS #660-00694,MM,SM,0,0.536924981,0,0,0,0,0,0,0,0,0.536924981
4/15/2016,KN16-0001,FRED MEYERS #701-00649  **VRD***,ALS,HZ,0,0.382255137,0.382255137,0,0,0,0,0,0,0,0
4/15/2016,KN16-0004,SMITHS #706-00093,MJJ,DLM,0,7.162346363,0,0,0,0,0,7.162346363,0,0,0
4/15/2016,KN16-0004,SMITHS #706-00093,RD,MM,0.275229961,0,0,0,0,0,0,0,0,0,0
4/16/2012,9111-0057,ARMY NATIONAL GUARD READINESS CTR,TRE,RED,0,4.537215233,0,4.537215233,0,0,0,0,0,0,0
4/16/2013,4612-0137,SYSCO FACILITY EXPANSION,AJS,DLM,0,17.93646514,0,5.019829273,0,0,0,12.91663587,0,0,0
4/16/2013,4612-0161,SKYLARK FULFILLMENT CENTER,RED,DLM,0,13.03971934,0,0,0,13.03971934,0,0,0,0,0
4/16/2013,5112-0142A1,DELTA HIGHSCHOOL REFAB 2,DLM,AJS,0,0.167422906,0,0.167422906,0,0,0,0,0,0,0
4/16/2013,6812-0122,VILLAGE AT MERIDIAN TOWN SQUARE - BLDG F,SM,MM,0,63.4370381,0,0,52.45810918,10.97892892,0,0,0,0,0
4/16/2014,4313-0205,SHEA BLDG 4 EXPANSION,SM,DLM,0,28.47281438,0,0,0,0,0,28.47281438,0,0,0
4/16/2014,9114-0019,SHOPS AT SUMMERLINE BUILDING R,CDA,DLM,0,11.90504313,0.895140648,9.065982461,0,0,0,0,0,0,1.943920016
4/16/2014,KN14-0001,SMITHS #706-00279,ALS,MM,0,93.11556927,3.317879714,0,24.37857723,65.41911232,0,0,0,0,0
4/16/2015,6814-0094,RONALD W VAN AUKER BLDG CREAMLINE 3,SNL,RED,0,53.9588933,0,0,33.98505068,0,0,19.97384262,0,0,0
4/17/2012,4312-0013,DICKS SPORTING GOODS SAN DIEGO,BAH,TRE,0,59.47172789,0.179434702,44.51443994,0,0,0,13.80199182,0,0,0.97586143
4/17/2012,9111-0057,ARMY NATIONAL GUARD READINESS CTR,TRE,RED,0,30.2010718,0.890143722,7.850857943,15.001544,6.458526134,0,0,0,0,0
4/17/2013,4612-0137,SYSCO FACILITY EXPANSION,AJS,DLM,0,26.29156715,0,0,15.41764683,5.895410776,0,0,0,0,4.978509545
4/17/2013,4612-0175,NORTH POINTE BUSINESS PARK BLDG 3,ALS,MM,0,130.6208409,0,0,86.5198136,0.702316105,0,37.2889781,0,0,6.109733105
4/17/2013,6812-0122,VILLAGE AT MERIDIAN TOWN SQUARE - BLDG F,SM,MM,0,2.460089356,0,0,0,0,0,0,0,0,2.460089356
4/17/2014,4313-0205,SHEA BLDG 4 EXPANSION,SM,DLM,0,53.44574736,0,0,45.81903277,0,0,0,7.626714587,0,0
